Result_ID,Event_ID,Species_Code,Number_Collected,Notes
RES-004080,EVT-01529,AEDCAM,3,
RES-004081,EVT-01529,CULQUI,1,
RES-004082,EVT-01530,AEDVIG,1,
RES-004083,EVT-01532,CULANN,1,
RES-004084,EVT-01533,AEDNOT,1,
RES-004085,EVT-01533,AEDVIG,1,
RES-004086,EVT-01534,AEDVIG,3,
RES-004087,EVT-01534,CULANN,1,
RES-004088,EVT-01535,CULQUI,1,
RES-004089,EVT-01536,AEDVIG,2,
RES-004090,EVT-01536,CULANN,1,
RES-004091,EVT-01536,CULQUI,2,
RES-004092,EVT-01537,AEDCAM,1,
RES-004093,EVT-01537,ANOANN,1,
RES-004094,EVT-01538,AEDVIG,5,
RES-004095,EVT-01538,CULANN,4,
RES-004096,EVT-01538,CULQUI,1,
RES-004097,EVT-01539,AEDCAM,3,
RES-004098,EVT-01539,ANOANN,1,
RES-004099,EVT-01540,AEDVIG,2,
RES-004100,EVT-01540,AEDCAM,4,
RES-004101,EVT-01540,ANOANN,1,
RES-004102,EVT-01541,AEDNOT,2,
RES-004103,EVT-01541,AEDVIG,1,
RES-004104,EVT-01541,CULANN,5,
RES-004105,EVT-01542,AEDNOT,1,
RES-004106,EVT-01542,AEDVIG,1,
RES-004107,EVT-01542,AEDCAM,1,
RES-004108,EVT-01542,CULANN,4,
RES-004109,EVT-01542,CULQUI,1,
RES-004110,EVT-01543,CULANN,5,
RES-004111,EVT-01543,CULQUI,2,
RES-004112,EVT-01544,AEDVIG,3,
RES-004113,EVT-01545,AEDNOT,1,
RES-004114,EVT-01545,AEDVIG,2,
RES-004115,EVT-01545,AEDCAM,1,
RES-004116,EVT-01545,CULANN,6,
RES-004117,EVT-01545,CULQUI,1,
RES-004118,EVT-01546,AEDVIG,2,
RES-004119,EVT-01546,AEDCAM,1,
RES-004120,EVT-01546,CULANN,5,
RES-004121,EVT-01547,AEDNOT,1,
RES-004122,EVT-01547,AEDVIG,1,
RES-004123,EVT-01547,AEDCAM,1,
RES-004124,EVT-01547,CULANN,2,
RES-004125,EVT-01548,AEDVIG,1,
RES-004126,EVT-01548,AEDCAM,1,
RES-004127,EVT-01548,CULANN,1,
RES-004128,EVT-01548,CULQUI,2,
RES-004129,EVT-01549,AEDNOT,1,
RES-004130,EVT-01549,AEDVIG,5,
RES-004131,EVT-01549,AEDCAM,1,
RES-004132,EVT-01549,CULANN,2,
RES-004133,EVT-01549,CULQUI,1,
RES-004134,EVT-01549,ANOANN,1,
RES-004135,EVT-01550,AEDVIG,3,
RES-004136,EVT-01550,CULANN,3,
RES-004137,EVT-01551,AEDVIG,4,
RES-004138,EVT-01551,CULANN,3,
RES-004139,EVT-01551,CULQUI,1,
RES-004140,EVT-01552,AEDNOT,2,
RES-004141,EVT-01552,AEDVIG,1,
RES-004142,EVT-01552,AEDCAM,1,
RES-004143,EVT-01552,CULANN,6,
RES-004144,EVT-01553,AEDNOT,1,
RES-004145,EVT-01553,AEDVIG,2,
RES-004146,EVT-01553,AEDCAM,1,
RES-004147,EVT-01553,CULANN,3,
RES-004148,EVT-01553,CULQUI,1,
RES-004149,EVT-01554,AEDNOT,2,
RES-004150,EVT-01554,AEDVIG,7,
RES-004151,EVT-01554,CULANN,2,
RES-004152,EVT-01554,CULQUI,1,
RES-004153,EVT-01555,AEDNOT,1,
RES-004154,EVT-01555,AEDVIG,2,
RES-004155,EVT-01555,CULANN,4,
RES-004156,EVT-01555,CULQUI,1,
RES-004157,EVT-01556,AEDVIG,1,
RES-004158,EVT-01556,CULANN,3,
RES-004159,EVT-01556,CULQUI,1,
RES-004160,EVT-01556,ANOANN,1,
RES-004161,EVT-01558,AEDNOT,1,
RES-004162,EVT-01558,CULANN,2,
RES-004163,EVT-01560,CULANN,1,
RES-004164,EVT-01561,CULANN,1,
RES-004165,EVT-01562,AEDNOT,1,
RES-004166,EVT-01563,AEDNOT,1,
RES-004167,EVT-01563,AEDCAM,1,
RES-004168,EVT-01564,CULANN,1,
RES-004169,EVT-01565,CULANN,2,
RES-004170,EVT-01566,AEDVIG,1,
RES-004171,EVT-01566,CULANN,1,
RES-004172,EVT-01566,CULQUI,1,
RES-004173,EVT-01566,ANOANN,1,
RES-004174,EVT-01567,AEDVIG,1,
RES-004175,EVT-01567,CULANN,2,
RES-004176,EVT-01568,AEDVIG,1,
RES-004177,EVT-01568,AEDCAM,1,
RES-004178,EVT-01568,CULANN,6,
RES-004179,EVT-01569,AEDVIG,1,
RES-004180,EVT-01569,CULANN,6,
RES-004181,EVT-01570,AEDNOT,2,
RES-004182,EVT-01570,AEDCAM,2,
RES-004183,EVT-01570,CULANN,5,
RES-004184,EVT-01571,AEDVIG,1,
RES-004185,EVT-01571,AEDCAM,1,
RES-004186,EVT-01571,CULANN,1,
RES-004187,EVT-01572,AEDVIG,3,
RES-004188,EVT-01572,AEDCAM,1,
RES-004189,EVT-01572,CULANN,3,
RES-004190,EVT-01572,CULQUI,2,
RES-004191,EVT-01572,ANOANN,1,
RES-004192,EVT-01573,AEDNOT,1,
RES-004193,EVT-01573,AEDVIG,1,
RES-004194,EVT-01573,CULANN,2,
RES-004195,EVT-01573,ANOANN,1,
RES-004196,EVT-01574,CULANN,4,
RES-004197,EVT-01574,CULQUI,1,
RES-004198,EVT-01575,AEDVIG,1,
RES-004199,EVT-01575,AEDCAM,1,
RES-004200,EVT-01575,CULANN,4,
RES-004201,EVT-01575,ANOANN,2,
RES-004202,EVT-01576,AEDNOT,3,
RES-004203,EVT-01576,CULANN,4,
RES-004204,EVT-01576,CULQUI,1,
RES-004205,EVT-01577,AEDVIG,3,
RES-004206,EVT-01577,AEDCAM,1,
RES-004207,EVT-01577,CULANN,1,
RES-004208,EVT-01578,AEDNOT,1,
RES-004209,EVT-01578,AEDCAM,1,
RES-004210,EVT-01578,CULANN,5,
RES-004211,EVT-01578,CULQUI,1,
RES-004212,EVT-01579,AEDVIG,1,
RES-004213,EVT-01579,CULANN,1,
RES-004214,EVT-01580,AEDNOT,1,
RES-004215,EVT-01580,AEDVIG,1,
RES-004216,EVT-01580,AEDCAM,2,
RES-004217,EVT-01580,CULANN,2,
RES-004218,EVT-01581,AEDVIG,2,
RES-004219,EVT-01581,AEDCAM,2,
RES-004220,EVT-01581,CULANN,5,
RES-004221,EVT-01581,ANOANN,1,
RES-004222,EVT-01582,AEDNOT,2,
RES-004223,EVT-01582,AEDVIG,1,
RES-004224,EVT-01582,AEDCAM,2,
RES-004225,EVT-01582,CULANN,4,
RES-004226,EVT-01582,ANOANN,1,
RES-004227,EVT-01583,AEDCAM,2,
RES-004228,EVT-01583,CULANN,3,
RES-004229,EVT-01583,CULQUI,1,
RES-004230,EVT-01585,AEDVIG,1,
RES-004231,EVT-01585,CULANN,5,
RES-004232,EVT-01585,ANOANN,1,
RES-004233,EVT-01586,AEDVIG,1,
RES-004234,EVT-01586,CULANN,3,
RES-004235,EVT-01587,CULANN,2,
RES-004236,EVT-01588,AEDNOT,2,
RES-004237,EVT-01588,AEDVIG,1,
RES-004238,EVT-01588,CULANN,2,
RES-004239,EVT-01588,CULQUI,1,
RES-004240,EVT-01589,CULANN,1,
RES-004241,EVT-01590,AEDVIG,1,
RES-004242,EVT-01592,CULANN,1,
RES-004243,EVT-01594,CULANN,2,
RES-004244,EVT-01595,AEDVIG,2,
RES-004245,EVT-01595,CULANN,1,
RES-004246,EVT-01595,CULQUI,2,
RES-004247,EVT-01596,AEDNOT,2,
RES-004248,EVT-01596,CULANN,3,
RES-004249,EVT-01597,AEDNOT,1,
RES-004250,EVT-01597,AEDVIG,1,
RES-004251,EVT-01597,AEDCAM,1,
RES-004252,EVT-01597,CULANN,2,
RES-004253,EVT-01598,AEDNOT,1,
RES-004254,EVT-01598,AEDVIG,1,
RES-004255,EVT-01598,AEDCAM,1,
RES-004256,EVT-01598,CULANN,2,
RES-004257,EVT-01598,CULQUI,1,
RES-004258,EVT-01599,AEDNOT,2,
RES-004259,EVT-01599,AEDVIG,1,
RES-004260,EVT-01599,AEDCAM,1,
RES-004261,EVT-01599,CULANN,3,
RES-004262,EVT-01599,ANOANN,1,
RES-004263,EVT-01600,AEDNOT,1,
RES-004264,EVT-01600,AEDVIG,3,
RES-004265,EVT-01600,AEDCAM,1,
RES-004266,EVT-01600,CULANN,8,
RES-004267,EVT-01600,CULQUI,1,
RES-004268,EVT-01602,AEDNOT,1,
RES-004269,EVT-01602,AEDVIG,3,
RES-004270,EVT-01602,CULANN,1,
RES-004271,EVT-01603,AEDNOT,1,
RES-004272,EVT-01603,AEDVIG,1,
RES-004273,EVT-01603,AEDCAM,1,
RES-004274,EVT-01603,CULANN,2,
RES-004275,EVT-01603,CULQUI,1,
RES-004276,EVT-01604,AEDNOT,1,
RES-004277,EVT-01604,AEDVIG,3,
RES-004278,EVT-01604,AEDCAM,3,
RES-004279,EVT-01604,CULANN,2,
RES-004280,EVT-01605,CULANN,2,
RES-004281,EVT-01605,CULQUI,1,
RES-004282,EVT-01606,AEDVIG,2,
RES-004283,EVT-01606,AEDCAM,1,
RES-004284,EVT-01606,CULANN,9,
RES-004285,EVT-01606,CULQUI,1,
RES-004286,EVT-01607,AEDNOT,2,
RES-004287,EVT-01607,AEDVIG,2,
RES-004288,EVT-01607,CULANN,5,
RES-004289,EVT-01608,AEDNOT,1,
RES-004290,EVT-01608,AEDVIG,2,
RES-004291,EVT-01608,CULANN,5,
RES-004292,EVT-01608,ANOANN,1,
RES-004293,EVT-01610,AEDNOT,1,
RES-004294,EVT-01610,AEDVIG,2,
RES-004295,EVT-01610,AEDCAM,1,
RES-004296,EVT-01610,CULANN,6,
RES-004297,EVT-01611,AEDNOT,2,
RES-004298,EVT-01611,AEDCAM,2,
RES-004299,EVT-01611,CULANN,2,
RES-004300,EVT-01611,ANOANN,1,
RES-004301,EVT-01612,AEDNOT,1,
RES-004302,EVT-01612,AEDVIG,1,
RES-004303,EVT-01612,CULANN,4,
RES-004304,EVT-01612,CULQUI,1,
RES-004305,EVT-01612,ANOANN,1,
RES-004306,EVT-01613,AEDNOT,1,
RES-004307,EVT-01613,AEDVIG,1,
RES-004308,EVT-01613,CULANN,6,
RES-004309,EVT-01613,CULQUI,1,
RES-004310,EVT-01614,AEDNOT,1,
RES-004311,EVT-01614,AEDVIG,2,
RES-004312,EVT-01614,CULANN,1,
RES-004313,EVT-01615,AEDCAM,2,
RES-004314,EVT-01615,CULANN,2,
RES-004315,EVT-01617,AEDNOT,1,
RES-004316,EVT-01617,AEDVIG,3,
RES-004317,EVT-01617,AEDCAM,1,
RES-004318,EVT-01617,CULANN,3,
RES-004319,EVT-01618,AEDVIG,1,
RES-004320,EVT-01618,CULANN,2,
RES-004321,EVT-01619,CULANN,3,
RES-004322,EVT-01620,CULANN,1,
RES-004323,EVT-01622,AEDVIG,1,
RES-004324,EVT-01622,AEDCAM,1,
RES-004325,EVT-01623,AEDVIG,1,
RES-004326,EVT-01623,CULQUI,1,
RES-004327,EVT-01624,AEDVIG,1,
RES-004328,EVT-01624,AEDCAM,1,
RES-004329,EVT-01626,AEDVIG,2,
RES-004330,EVT-01628,AEDVIG,3,
RES-004331,EVT-01628,AEDCAM,1,
RES-004332,EVT-01628,ANOANN,1,
RES-004333,EVT-01629,AEDVIG,4,
RES-004334,EVT-01629,AEDCAM,1,
RES-004335,EVT-01630,AEDNOT,2,
RES-004336,EVT-01630,AEDVIG,2,
RES-004337,EVT-01630,AEDCAM,1,
RES-004338,EVT-01630,CULANN,1,
RES-004339,EVT-01631,AEDNOT,2,
RES-004340,EVT-01631,AEDVIG,3,
RES-004341,EVT-01631,CULANN,2,
RES-004342,EVT-01631,CULQUI,1,
RES-004343,EVT-01631,ANOANN,1,
RES-004344,EVT-01632,AEDNOT,2,
RES-004345,EVT-01632,AEDVIG,4,
RES-004346,EVT-01632,CULQUI,2,
RES-004347,EVT-01632,ANOANN,1,
RES-004348,EVT-01633,AEDNOT,1,
RES-004349,EVT-01633,AEDVIG,4,
RES-004350,EVT-01633,CULANN,1,
RES-004351,EVT-01633,CULQUI,1,
RES-004352,EVT-01633,ANOANN,1,
RES-004353,EVT-01634,AEDVIG,3,
RES-004354,EVT-01634,AEDCAM,2,
RES-004355,EVT-01634,CULANN,1,
RES-004356,EVT-01634,CULQUI,1,
RES-004357,EVT-01635,AEDVIG,7,
RES-004358,EVT-01635,CULQUI,1,
RES-004359,EVT-01636,AEDVIG,6,
RES-004360,EVT-01636,AEDCAM,1,
RES-004361,EVT-01636,CULANN,2,
RES-004362,EVT-01636,CULQUI,1,
RES-004363,EVT-01637,AEDVIG,3,
RES-004364,EVT-01637,CULANN,1,
RES-004365,EVT-01637,CULQUI,1,
RES-004366,EVT-01638,AEDVIG,3,
RES-004367,EVT-01638,CULQUI,1,
RES-004368,EVT-01638,ANOANN,1,
RES-004369,EVT-01641,AEDNOT,1,
RES-004370,EVT-01641,AEDVIG,2,
RES-004371,EVT-01641,AEDCAM,1,
RES-004372,EVT-01641,CULQUI,1,
RES-004373,EVT-01642,AEDVIG,2,
RES-004374,EVT-01642,AEDCAM,1,
RES-004375,EVT-01642,CULANN,3,
RES-004376,EVT-01644,AEDNOT,2,
RES-004377,EVT-01644,AEDVIG,7,
RES-004378,EVT-01644,CULANN,1,
RES-004379,EVT-01645,AEDNOT,2,
RES-004380,EVT-01645,AEDVIG,1,
RES-004381,EVT-01645,AEDCAM,1,
RES-004382,EVT-01645,CULQUI,1,
RES-004383,EVT-01646,AEDVIG,4,
RES-004384,EVT-01646,CULANN,1,
RES-004385,EVT-01646,ANOANN,1,
RES-004386,EVT-01647,AEDVIG,4,
RES-004387,EVT-01647,CULANN,3,
RES-004388,EVT-01648,AEDVIG,1,
RES-004389,EVT-01648,AEDCAM,3,
RES-004390,EVT-01648,CULANN,2,
RES-004391,EVT-01649,AEDNOT,1,
RES-004392,EVT-01649,AEDVIG,1,
RES-004393,EVT-01653,AEDVIG,4,
RES-004394,EVT-01653,CULANN,1,
RES-004395,EVT-01654,AEDVIG,4,
RES-004396,EVT-01655,AEDNOT,1,
RES-004397,EVT-01655,AEDVIG,3,
RES-004398,EVT-01655,AEDCAM,1,
RES-004399,EVT-01657,AEDVIG,5,
RES-004400,EVT-01657,CULANN,1,
RES-004401,EVT-01658,AEDNOT,2,
RES-004402,EVT-01658,AEDVIG,3,
RES-004403,EVT-01658,AEDCAM,1,
RES-004404,EVT-01658,CULANN,1,
RES-004405,EVT-01660,AEDNOT,2,
RES-004406,EVT-01660,AEDVIG,4,
RES-004407,EVT-01661,AEDVIG,4,
RES-004408,EVT-01662,AEDVIG,3,
RES-004409,EVT-01662,AEDCAM,1,
RES-004410,EVT-01662,CULANN,1,
RES-004411,EVT-01662,CULQUI,2,
RES-004412,EVT-01663,AEDVIG,4,
RES-004413,EVT-01663,CULANN,4,
RES-004414,EVT-01664,AEDNOT,1,
RES-004415,EVT-01664,AEDVIG,3,
RES-004416,EVT-01664,CULANN,2,
RES-004417,EVT-01665,AEDVIG,5,
RES-004418,EVT-01665,AEDCAM,1,
RES-004419,EVT-01665,CULQUI,1,
RES-004420,EVT-01666,AEDNOT,1,
RES-004421,EVT-01666,AEDVIG,1,
RES-004422,EVT-01666,AEDCAM,2,
RES-004423,EVT-01666,CULANN,1,
RES-004424,EVT-01666,CULQUI,1,
RES-004425,EVT-01666,ANOANN,1,
RES-004426,EVT-01667,AEDVIG,2,
RES-004427,EVT-01667,CULANN,1,
RES-004428,EVT-01667,CULQUI,3,
RES-004429,EVT-01668,AEDNOT,2,
RES-004430,EVT-01668,AEDVIG,5,
RES-004431,EVT-01668,CULANN,1,
RES-004432,EVT-01669,AEDNOT,1,
RES-004433,EVT-01669,AEDVIG,2,
RES-004434,EVT-01669,CULANN,4,
RES-004435,EVT-01670,AEDNOT,2,
RES-004436,EVT-01670,AEDVIG,9,
RES-004437,EVT-01670,AEDCAM,1,
RES-004438,EVT-01670,ANOANN,1,
RES-004439,EVT-01671,AEDNOT,1,
RES-004440,EVT-01671,AEDVIG,6,
RES-004441,EVT-01671,AEDCAM,1,
RES-004442,EVT-01671,CULANN,1,
RES-004443,EVT-01672,AEDNOT,1,
RES-004444,EVT-01672,AEDVIG,6,
RES-004445,EVT-01672,AEDCAM,1,
RES-004446,EVT-01672,CULANN,2,
RES-004447,EVT-01672,CULQUI,1,
RES-004448,EVT-01673,AEDVIG,5,
RES-004449,EVT-01673,CULANN,1,
RES-004450,EVT-01674,AEDNOT,1,
RES-004451,EVT-01674,AEDVIG,5,
RES-004452,EVT-01674,CULANN,1,
RES-004453,EVT-01674,CULQUI,3,
RES-004454,EVT-01675,AEDVIG,3,
RES-004455,EVT-01675,CULANN,1,
RES-004456,EVT-01675,CULQUI,1,
RES-004457,EVT-01676,AEDNOT,2,
RES-004458,EVT-01676,AEDVIG,4,
RES-004459,EVT-01676,CULQUI,1,
RES-004460,EVT-01678,AEDCAM,1,
RES-004461,EVT-01678,CULQUI,1,
RES-004462,EVT-01679,AEDVIG,3,
RES-004463,EVT-01679,CULANN,1,
RES-004464,EVT-01681,CULANN,1,
RES-004465,EVT-01683,AEDNOT,1,
RES-004466,EVT-01684,AEDNOT,1,
RES-004467,EVT-01684,AEDVIG,1,
RES-004468,EVT-01684,CULANN,1,
RES-004469,EVT-01685,CULANN,2,
RES-004470,EVT-01686,AEDVIG,2,
RES-004471,EVT-01686,AEDCAM,1,
RES-004472,EVT-01686,CULANN,2,
RES-004473,EVT-01686,CULQUI,1,
RES-004474,EVT-01688,AEDNOT,1,
RES-004475,EVT-01688,AEDVIG,1,
RES-004476,EVT-01688,AEDCAM,1,
RES-004477,EVT-01688,CULANN,4,
RES-004478,EVT-01688,ANOANN,1,
RES-004479,EVT-01689,AEDVIG,1,
RES-004480,EVT-01689,AEDCAM,3,
RES-004481,EVT-01689,CULANN,3,
RES-004482,EVT-01689,CULQUI,1,
RES-004483,EVT-01690,AEDVIG,3,
RES-004484,EVT-01690,CULANN,3,
RES-004485,EVT-01690,CULQUI,1,
RES-004486,EVT-01691,AEDNOT,2,
RES-004487,EVT-01691,AEDVIG,1,
RES-004488,EVT-01691,AEDCAM,1,
RES-004489,EVT-01691,CULANN,2,
RES-004490,EVT-01691,CULQUI,1,
RES-004491,EVT-01692,AEDVIG,2,
RES-004492,EVT-01692,CULANN,5,
RES-004493,EVT-01692,CULQUI,1,
RES-004494,EVT-01693,AEDNOT,2,
RES-004495,EVT-01693,AEDCAM,2,
RES-004496,EVT-01693,CULANN,2,
RES-004497,EVT-01693,CULQUI,1,
RES-004498,EVT-01693,ANOANN,1,
RES-004499,EVT-01695,AEDNOT,1,
RES-004500,EVT-01695,AEDVIG,1,
RES-004501,EVT-01695,CULANN,3,
RES-004502,EVT-01696,AEDNOT,1,
RES-004503,EVT-01696,AEDVIG,1,
RES-004504,EVT-01696,AEDCAM,1,
RES-004505,EVT-01696,CULANN,5,
RES-004506,EVT-01696,CULQUI,2,
RES-004507,EVT-01696,ANOANN,1,
RES-004508,EVT-01697,CULANN,4,
RES-004509,EVT-01698,AEDVIG,2,
RES-004510,EVT-01698,CULANN,4,
RES-004511,EVT-01698,CULQUI,1,
RES-004512,EVT-01698,ANOANN,1,
RES-004513,EVT-01699,AEDNOT,2,
RES-004514,EVT-01699,AEDVIG,3,
RES-004515,EVT-01699,CULANN,4,
RES-004516,EVT-01699,CULQUI,1,
RES-004517,EVT-01700,AEDNOT,1,
RES-004518,EVT-01700,AEDVIG,1,
RES-004519,EVT-01700,AEDCAM,1,
RES-004520,EVT-01700,CULANN,6,
RES-004521,EVT-01700,CULQUI,1,
RES-004522,EVT-01701,AEDNOT,2,
RES-004523,EVT-01701,AEDVIG,2,
RES-004524,EVT-01701,AEDCAM,1,
RES-004525,EVT-01701,CULANN,4,
RES-004526,EVT-01701,CULQUI,1,
RES-004527,EVT-01702,AEDCAM,1,
RES-004528,EVT-01702,CULANN,3,
RES-004529,EVT-01702,ANOANN,1,
RES-004530,EVT-01703,AEDVIG,1,
RES-004531,EVT-01703,CULANN,2,
RES-004532,EVT-01703,CULQUI,1,
RES-004533,EVT-01704,AEDNOT,1,
RES-004534,EVT-01704,AEDCAM,2,
RES-004535,EVT-01704,CULANN,6,
RES-004536,EVT-01705,CULANN,2,
RES-004537,EVT-01706,AEDNOT,1,
RES-004538,EVT-01706,AEDVIG,2,
RES-004539,EVT-01706,CULANN,3,
RES-004540,EVT-01707,AEDVIG,2,
RES-004541,EVT-01707,AEDCAM,1,
RES-004542,EVT-01707,CULANN,1,
RES-004543,EVT-01707,CULQUI,2,
RES-004544,EVT-01707,ANOANN,1,
RES-004545,EVT-01708,CULANN,1,
RES-004546,EVT-01713,CULQUI,1,
RES-004547,EVT-01714,AEDNOT,1,
RES-004548,EVT-01715,AEDNOT,1,
RES-004549,EVT-01715,CULANN,1,
RES-004550,EVT-01715,ANOANN,1,
RES-004551,EVT-01716,AEDNOT,1,
RES-004552,EVT-01716,AEDVIG,2,
RES-004553,EVT-01716,CULANN,4,
RES-004554,EVT-01717,AEDVIG,2,
RES-004555,EVT-01717,AEDCAM,1,
RES-004556,EVT-01717,CULANN,2,
RES-004557,EVT-01718,AEDCAM,1,
RES-004558,EVT-01718,CULANN,2,
RES-004559,EVT-01718,CULQUI,1,
RES-004560,EVT-01719,AEDCAM,2,
RES-004561,EVT-01719,CULANN,4,
RES-004562,EVT-01719,CULQUI,2,
RES-004563,EVT-01720,AEDNOT,1,
RES-004564,EVT-01720,AEDVIG,3,
RES-004565,EVT-01720,CULANN,1,
RES-004566,EVT-01720,CULQUI,1,
RES-004567,EVT-01720,ANOANN,1,
RES-004568,EVT-01721,AEDVIG,2,
RES-004569,EVT-01721,CULANN,5,
RES-004570,EVT-01722,AEDCAM,1,
RES-004571,EVT-01722,CULANN,6,
RES-004572,EVT-01723,AEDNOT,2,
RES-004573,EVT-01723,AEDVIG,2,
RES-004574,EVT-01723,CULANN,3,
RES-004575,EVT-01723,CULQUI,2,
RES-004576,EVT-01724,AEDCAM,1,
RES-004577,EVT-01724,CULANN,4,
RES-004578,EVT-01725,CULANN,6,
RES-004579,EVT-01725,CULQUI,1,
RES-004580,EVT-01725,ANOANN,1,
RES-004581,EVT-01726,AEDNOT,1,
RES-004582,EVT-01726,AEDVIG,2,
RES-004583,EVT-01726,AEDCAM,1,
RES-004584,EVT-01726,CULANN,9,
RES-004585,EVT-01726,CULQUI,2,
RES-004586,EVT-01727,AEDVIG,1,
RES-004587,EVT-01727,CULANN,5,
RES-004588,EVT-01728,AEDVIG,3,
RES-004589,EVT-01728,CULANN,4,
RES-004590,EVT-01728,CULQUI,2,
RES-004591,EVT-01730,AEDNOT,2,
RES-004592,EVT-01730,AEDVIG,1,
RES-004593,EVT-01730,CULANN,1,
RES-004594,EVT-01730,ANOANN,1,
RES-004595,EVT-01731,AEDNOT,1,
RES-004596,EVT-01731,AEDVIG,2,
RES-004597,EVT-01731,AEDCAM,1,
RES-004598,EVT-01731,CULANN,3,
RES-004599,EVT-01731,CULQUI,1,
RES-004600,EVT-01732,AEDVIG,4,
RES-004601,EVT-01732,CULANN,3,
RES-004602,EVT-01733,AEDVIG,5,
RES-004603,EVT-01733,AEDCAM,1,
RES-004604,EVT-01733,CULANN,1,
RES-004605,EVT-01733,CULQUI,1,
RES-004606,EVT-01734,AEDNOT,1,
RES-004607,EVT-01734,AEDVIG,1,
RES-004608,EVT-01734,CULANN,5,
RES-004609,EVT-01734,CULQUI,1,
RES-004610,EVT-01734,ANOANN,1,
RES-004611,EVT-01735,AEDNOT,1,
RES-004612,EVT-01735,AEDVIG,1,
RES-004613,EVT-01735,CULANN,4,
RES-004614,EVT-01738,CULANN,2,
RES-004615,EVT-01742,AEDCAM,1,
RES-004616,EVT-01743,CULANN,2,
RES-004617,EVT-01744,AEDNOT,1,
RES-004618,EVT-01744,CULANN,3,
RES-004619,EVT-01745,AEDVIG,1,
RES-004620,EVT-01745,CULANN,2,
RES-004621,EVT-01746,CULANN,5,
RES-004622,EVT-01747,AEDNOT,1,
RES-004623,EVT-01747,CULANN,3,
RES-004624,EVT-01747,CULQUI,1,
RES-004625,EVT-01748,AEDVIG,2,
RES-004626,EVT-01748,AEDCAM,1,
RES-004627,EVT-01748,CULANN,3,
RES-004628,EVT-01749,AEDVIG,1,
RES-004629,EVT-01749,AEDCAM,1,
RES-004630,EVT-01749,CULANN,5,
RES-004631,EVT-01750,AEDNOT,1,
RES-004632,EVT-01750,AEDVIG,2,
RES-004633,EVT-01750,AEDCAM,2,
RES-004634,EVT-01750,CULANN,5,
RES-004635,EVT-01750,ANOANN,1,
RES-004636,EVT-01751,CULANN,2,
RES-004637,EVT-01751,CULQUI,2,
RES-004638,EVT-01752,AEDNOT,2,
RES-004639,EVT-01752,AEDVIG,1,
RES-004640,EVT-01752,AEDCAM,2,
RES-004641,EVT-01752,CULANN,4,
RES-004642,EVT-01752,CULQUI,1,
RES-004643,EVT-01752,ANOANN,1,
RES-004644,EVT-01753,AEDVIG,2,
RES-004645,EVT-01753,AEDCAM,1,
RES-004646,EVT-01753,CULANN,2,
RES-004647,EVT-01754,AEDNOT,2,
RES-004648,EVT-01754,AEDCAM,1,
RES-004649,EVT-01754,CULANN,3,
RES-004650,EVT-01754,ANOANN,1,
RES-004651,EVT-01755,AEDVIG,1,
RES-004652,EVT-01755,CULANN,8,
RES-004653,EVT-01755,CULQUI,1,
RES-004654,EVT-01756,AEDVIG,1,
RES-004655,EVT-01756,AEDCAM,2,
RES-004656,EVT-01756,CULANN,5,
RES-004657,EVT-01756,CULQUI,1,
RES-004658,EVT-01757,AEDVIG,2,
RES-004659,EVT-01757,CULANN,6,
RES-004660,EVT-01758,AEDNOT,2,
RES-004661,EVT-01758,AEDVIG,1,
RES-004662,EVT-01758,CULANN,3,
RES-004663,EVT-01759,AEDNOT,2,
RES-004664,EVT-01759,AEDCAM,2,
RES-004665,EVT-01759,CULANN,3,
RES-004666,EVT-01760,AEDNOT,1,
RES-004667,EVT-01760,CULANN,2,
RES-004668,EVT-01761,AEDNOT,1,
RES-004669,EVT-01761,AEDVIG,2,
RES-004670,EVT-01761,AEDCAM,1,
RES-004671,EVT-01761,CULANN,5,
RES-004672,EVT-01761,CULQUI,1,
RES-004673,EVT-01762,AEDNOT,2,
RES-004674,EVT-01762,AEDCAM,1,
RES-004675,EVT-01762,CULANN,3,
RES-004676,EVT-01763,AEDVIG,1,
RES-004677,EVT-01763,CULANN,2,
RES-004678,EVT-01764,AEDNOT,1,
RES-004679,EVT-01764,AEDVIG,1,
RES-004680,EVT-01764,AEDCAM,1,
RES-004681,EVT-01764,CULANN,1,
RES-004682,EVT-01764,CULQUI,1,
RES-004683,EVT-01764,ANOANN,1,
RES-004684,EVT-01765,AEDCAM,1,
RES-004685,EVT-01765,CULANN,2,
RES-004686,EVT-01767,AEDCAM,1,
RES-004687,EVT-01767,CULANN,2,
RES-004688,EVT-01768,CULANN,2,
RES-004689,EVT-01769,CULANN,2,
RES-004690,EVT-01770,AEDVIG,1,
RES-004691,EVT-01773,AEDNOT,1,
RES-004692,EVT-01773,AEDCAM,1,
RES-004693,EVT-01773,CULANN,1,
RES-004694,EVT-01774,AEDNOT,1,
RES-004695,EVT-01775,CULANN,1,
RES-004696,EVT-01776,AEDNOT,1,
RES-004697,EVT-01776,AEDVIG,1,
RES-004698,EVT-01776,CULANN,1,
RES-004699,EVT-01776,CULQUI,1,
RES-004700,EVT-01777,CULANN,1,
RES-004701,EVT-01778,AEDVIG,1,
RES-004702,EVT-01779,CULANN,6,
RES-004703,EVT-01780,AEDNOT,1,
RES-004704,EVT-01780,AEDVIG,4,
RES-004705,EVT-01780,CULANN,3,
RES-004706,EVT-01780,CULQUI,1,
RES-004707,EVT-01780,ANOANN,1,
